854.0201,921.56665,856.6779,923.5715,1070.0719,422.12268,1078.9138,510.93817,735.5222,918.353,1194.2081,488.98163,792.3807373046875,919.9608764648438,1133.4661865234375,472.226806640625
856.05005,919.8823,858.18164,922.3524,1070.9424,422.3062,1074.5781,513.529,732.7139,917.76135,1197.7328,494.51117,792.1231689453125,918.5938720703125,1134.55224609375,472.75604248046875
707.0588,742.7455,736.8578,729.1373,1073.6981,423.3656,1071.9471,511.2,672.5954,816.568,1194.8114,495.52292,702.4677734375,772.8524780273438,1132.956298828125,474.36834716796875
856.0393,920.99475,858.603,922.5696,1071.6401,425.53296,1068.4409,511.04498,736.7218,917.80884,1195.1509,495.40488,793.1469116210938,919.0816650390625,1132.7490234375,474.79132080078125
854.5068,920.75885,857.1006,922.4637,1071.2898,428.8656,1066.1455,502.86148,735.82965,917.3535,1195.2413,496.2453,792.1171264648438,918.856201171875,1132.11962890625,473.75128173828125
855.39844,920.5298,857.4237,921.78064,1068.4017,429.64648,1069.8689,504.7697,737.06213,917.96704,1189.1556,498.14886,793.560546875,918.568115234375,1130.0018310546875,475.887451171875
855.20953,919.6512,857.46045,922.5247,1064.7987,432.79153,1071.5138,502.6702,733.9964,917.1742,1185.6765,493.49332,792.3042602539062,918.319091796875,1124.3651123046875,476.54412841796875
855.5134,919.6704,858.01575,921.5624,1061.1074,446.3227,1062.6045,504.00107,733.6177,917.23334,1191.9482,498.15482,793.158447265625,918.3626708984375,1124.0460205078125,478.115966796875
855.34503,919.6354,857.84454,922.38556,1062.0718,448.14398,1066.878,507.9761,733.6448,917.23395,1189.1508,500.3646,791.9056396484375,918.5155029296875,1127.32470703125,480.4677429199219
855.32904,920.0697,857.85913,923.3006,1055.6133,447.98703,1053.2377,495.2998,731.9192,917.63544,1184.6713,493.43478,792.0858154296875,918.8970336914062,1115.3828125,474.43304443359375
857.76135,919.5068,858.24805,921.4942,1060.168,453.4889,1057.8551,476.21802,738.8912,917.66956,1174.0714,479.90042,795.44287109375,918.7288818359375,1115.99072265625,470.41168212890625
855.19055,919.96246,857.85657,923.19586,1061.8982,478.70065,1057.1162,501.61667,731.6156,917.1508,1180.5945,511.44855,791.513427734375,919.0164184570312,1117.1953125,496.2784423828125
857.30457,918.732,858.1077,920.4151,1063.0494,465.25003,1059.54,491.90808,740.3915,916.9622,1180.027,497.661,796.3697509765625,918.1575927734375,1117.871826171875,484.5262451171875
855.905,918.79504,859.1587,921.8159,1060.7473,473.88092,1057.9652,500.99533,729.8349,917.84814,1182.0201,506.2792,791.413330078125,918.4327392578125,1118.3056640625,493.2591552734375
855.5867,918.17725,857.7713,921.0075,1063.2976,477.89023,1060.1045,502.75595,732.45593,916.08746,1185.4249,509.63922,792.3780517578125,917.7180786132812,1121.152587890625,495.5869140625
855.394,919.9288,857.9177,922.16284,1060.5929,480.8882,1056.0627,505.04443,733.0167,919.2587,1182.7703,510.49603,791.0192260742188,919.2435302734375,1117.6318359375,496.80096435546875
855.8731,918.4801,857.82214,921.12854,1063.0833,481.72272,1057.9951,507.00287,733.28687,916.9014,1184.8977,512.9553,792.27392578125,917.97265625,1120.881103515625,498.7683410644531
856.76685,918.9061,858.6335,920.5601,1063.2977,486.12573,1056.4677,510.6831,734.26013,917.25024,1186.1764,514.3556,792.5009155273438,918.1351928710938,1120.41015625,502.53009033203125
854.6908,919.5139,857.37317,921.6729,1061.737,486.66962,1058.5289,510.7475,736.17706,917.0695,1183.6707,511.47662,793.3621826171875,918.295166015625,1120.0631103515625,504.1243896484375
856.55786,919.35864,858.4456,921.0175,1064.945,490.30994,1060.6046,511.8631,734.92957,917.6831,1187.9818,514.07684,792.9415283203125,918.24560546875,1123.22314453125,505.25146484375
854.45245,918.8999,856.6921,921.1981,1058.0524,490.35324,1057.5897,516.3037,732.752,917.1558,1184.198,516.4602,791.4931640625,917.9039306640625,1119.078857421875,508.21063232421875
858.88776,918.6837,858.39667,920.3073,1063.3196,493.16495,1062.9897,516.3831,735.3965,917.9426,1186.0059,517.9494,793.9434814453125,918.10791015625,1122.9248046875,509.66754150390625
858.2809,918.34534,857.7631,920.9159,1064.7943,497.88873,1065.5154,521.9823,734.0986,916.63336,1187.5492,522.42847,794.1585693359375,917.4515380859375,1123.1376953125,512.6511840820312
855.6262,919.59424,856.86896,919.2539,1063.2037,499.15295,1062.3633,522.9628,736.4178,916.97,1188.8336,522.7123,792.9005737304688,917.444580078125,1122.95947265625,513.333984375
856.24243,918.0876,858.0219,920.49176,1063.2979,500.87305,1069.1484,526.7728,732.41254,916.2932,1190.3188,520.36865,792.2176513671875,917.242919921875,1122.873291015625,513.7415161132812
858.0558,919.8313,858.4615,919.77026,1066.1459,499.63733,1065.4304,526.00275,741.61755,917.63885,1188.7363,519.40137,797.2369384765625,918.2346801757812,1124.1378173828125,515.986328125
856.4313,918.2029,858.1516,920.74915,1066.4615,499.52676,1066.3649,524.652,731.9638,916.16455,1188.452,518.71704,791.9157104492188,917.29833984375,1124.1329345703125,515.325439453125
858.08923,918.6927,857.74475,920.3209,1065.1376,497.6083,1063.7899,522.7901,735.87115,916.891,1189.5259,518.69836,794.5997314453125,917.90869140625,1124.391845703125,513.9057006835938
855.59955,919.4046,857.57776,921.2317,1064.9786,495.3085,1063.5879,522.0265,735.90356,916.5598,1189.6324,518.0239,793.2824096679688,917.790283203125,1123.924072265625,512.7069091796875
856.7074,918.6164,858.6294,920.85254,1064.1732,498.45847,1068.0111,527.16846,732.18933,916.88135,1194.0726,519.72675,792.6796875,917.3839111328125,1126.634033203125,513.2892456054688
705.1508,744.58887,735.7022,731.019,1063.8634,498.84363,1069.4196,525.6254,673.10175,814.1731,1191.2117,520.3344,701.9619140625,772.2860107421875,1124.10107421875,512.76318359375
855.7045,918.8143,857.7197,920.48663,1061.4487,493.96173,1062.623,522.9218,735.147,916.42566,1191.531,517.9287,793.3709716796875,917.6148071289062,1123.8199462890625,511.27593994140625
855.24365,919.36066,857.4025,921.90765,1062.2572,493.22934,1062.8218,522.54535,731.5726,915.7923,1190.9033,515.86523,791.2976684570312,917.605712890625,1124.0303955078125,510.6824951171875
