848.56323,607.3048,847.0,605.39435,1211.6732,569.87573,1212.2969,569.8071,772.46,611.7035,1283.0205,575.29767,813.3976440429688,607.9129638671875,1247.0220947265625,573.3474731445312
848.00415,607.269,846.9357,606.37805,1209.9358,571.31903,1210.8785,572.40375,775.0007,612.42017,1280.6681,575.9645,815.3849487304688,608.6087646484375,1244.22802734375,574.312255859375
848.65735,606.9236,847.2749,605.7357,1208.9604,572.14685,1210.096,572.917,771.94556,612.12494,1280.2115,576.7947,813.8757934570312,607.9220581054688,1243.919921875,574.8922119140625
847.97345,606.894,846.94055,606.12805,1208.8234,573.51874,1209.8967,573.4636,771.94446,612.6461,1278.4796,577.96204,814.294921875,608.45849609375,1243.12841796875,575.87744140625
848.4819,607.11115,847.2859,605.8341,1206.6609,572.1191,1207.5707,573.23627,773.91205,612.5378,1278.1333,578.40424,814.1642456054688,608.1719970703125,1240.9833984375,575.4615478515625
848.12665,607.16125,847.2116,606.4685,1208.0598,575.9719,1208.728,574.8626,768.5959,612.9416,1274.767,579.43677,812.4434204101562,608.7627563476562,1241.765380859375,577.109375
848.56024,607.08136,847.31287,605.7256,1206.6586,575.8902,1207.0115,574.54846,772.8324,612.917,1273.8585,580.0331,813.261962890625,608.35107421875,1240.3209228515625,577.0987548828125
848.0768,606.6249,847.1646,605.8752,1204.45,576.6215,1205.8806,574.9168,772.45544,612.6749,1274.9143,581.6054,813.822998046875,608.3430786132812,1240.63427734375,577.9703369140625
848.2683,606.6506,847.0042,605.37225,1203.4264,576.3343,1204.223,574.8396,773.1302,612.7309,1272.0697,580.858,813.3740844726562,608.0289306640625,1237.859619140625,578.0498046875
847.7383,606.77936,846.85895,606.09503,1204.2786,577.1893,1205.9025,575.66833,770.4548,613.2933,1272.0696,581.56665,812.7935791015625,608.6362915039062,1236.9073486328125,578.0974731445312
848.3027,606.66034,846.9103,605.2008,1201.8383,576.7865,1203.0438,575.0479,771.76746,612.56647,1270.3511,580.07404,812.24169921875,607.7979125976562,1234.47216796875,577.3412475585938
847.2188,606.36383,846.3223,605.5714,1199.587,574.35876,1200.0446,573.4669,770.5101,612.7329,1270.8118,579.8567,812.3037109375,607.9793701171875,1232.798095703125,576.9093017578125
848.40216,606.0238,847.07776,604.80914,1199.9763,573.8275,1199.5935,573.41504,773.4747,612.0415,1267.9246,578.8007,813.0191650390625,607.4063720703125,1232.317626953125,576.9786376953125
847.70703,605.97125,846.87244,605.15234,1200.5516,575.16034,1200.7523,572.44824,772.2541,611.4813,1268.8854,578.42377,812.9285278320312,607.2781982421875,1232.80224609375,576.773193359375
848.2961,605.6785,847.50977,604.7065,1199.5879,572.3709,1199.2678,570.8,774.0469,611.37756,1268.6311,577.5289,813.58544921875,607.1651000976562,1232.5322265625,575.2510986328125
847.29285,606.0368,846.27704,605.1147,1203.017,573.6511,1202.5802,571.59015,771.0954,612.29266,1270.8684,579.1134,811.9632568359375,607.720703125,1235.55712890625,576.7796630859375
848.1132,605.8426,847.1164,604.5316,1203.6608,573.2059,1203.5664,570.6232,773.1475,611.2176,1271.9247,578.6844,812.879638671875,607.08349609375,1236.623291015625,576.3449096679688
846.775,605.09644,845.42395,604.54346,1202.998,573.5561,1204.1951,572.19934,769.8411,611.7846,1273.9454,581.1372,811.7131958007812,607.14892578125,1237.34326171875,577.1732177734375
847.77545,605.9444,846.6528,604.7497,1203.7448,573.4385,1204.5562,573.37335,771.0778,611.59,1274.6678,581.50104,812.21728515625,607.2374267578125,1237.92431640625,577.912353515625
847.2411,604.99146,845.67285,604.12213,1205.32,574.70135,1205.6519,574.30023,772.3129,611.1284,1274.7264,584.72906,812.814697265625,606.7296142578125,1238.8345947265625,579.3687133789062
847.8424,605.32263,846.7219,604.12994,1206.3451,574.26697,1206.6793,574.29675,773.1663,610.2292,1276.243,584.4591,813.7411499023438,606.6455078125,1239.640625,579.2880859375
847.23315,604.47394,845.48065,603.7084,1206.772,575.827,1207.5315,575.0631,772.44714,611.40735,1274.396,585.17163,812.8829956054688,606.561279296875,1239.2861328125,580.3036499023438
847.32477,604.57745,845.9289,603.48004,1207.3341,575.2026,1208.0366,574.71906,773.1004,610.4893,1276.4333,585.0705,813.9531860351562,606.1431884765625,1240.1695556640625,580.2391357421875
847.252,604.5286,845.6779,603.7382,1207.1604,576.0385,1207.8936,575.7035,771.2871,611.36786,1275.6138,585.68567,812.434326171875,606.51953125,1239.844970703125,580.72607421875
847.2114,605.23083,845.8935,604.12714,1208.6271,576.5903,1209.3967,577.0566,769.4042,611.2329,1276.7742,586.3891,812.0917358398438,606.6679077148438,1240.95361328125,581.1067504882812
847.3585,604.9387,845.5915,604.10016,1209.3752,579.3834,1210.057,574.0408,771.63226,611.48364,1276.6628,585.8699,812.0025024414062,606.793212890625,1241.255126953125,581.533203125
847.7084,604.7258,846.2189,603.6019,1209.579,576.81946,1209.8203,577.33246,771.153,611.1903,1275.9679,586.51776,813.0040893554688,606.2965087890625,1241.4256591796875,581.3180541992188
847.5013,604.69244,845.67236,603.89465,1209.2032,579.0448,1209.6649,574.9656,771.9556,611.4292,1276.7435,586.47266,812.1083374023438,606.5718994140625,1241.451904296875,581.9193115234375
847.691,604.5655,846.0251,603.6549,1210.6646,577.737,1210.6421,577.5804,770.8073,611.09534,1276.8467,585.91425,812.88916015625,606.3311157226562,1242.3740234375,581.4898071289062
847.3285,604.49567,845.4416,603.8663,1210.4202,579.3812,1211.0527,577.5864,768.95087,611.9967,1280.1394,586.4815,811.1478271484375,606.87158203125,1243.57763671875,582.532470703125
847.2094,605.1125,845.8685,603.9188,1210.3662,579.5446,1210.7534,576.72906,770.4461,610.90717,1278.5193,588.0173,812.729736328125,606.5419921875,1242.65625,583.1460571289062
847.08167,604.4952,845.21124,603.8042,1210.2429,580.8122,1210.2549,578.29614,769.70325,611.6045,1278.8768,589.0878,811.5509033203125,606.7843017578125,1242.81396484375,584.3638305664062
847.1662,604.8409,845.60516,603.6099,1212.0929,581.7106,1211.9423,579.84515,774.30206,610.0295,1279.7957,590.1349,814.5590209960938,606.1964111328125,1244.022705078125,585.6589965820312
847.5457,604.16833,845.5156,603.4422,1211.6797,582.6191,1211.7605,581.4797,770.1006,611.6891,1281.6144,594.41266,812.0274658203125,606.506103515625,1246.4189453125,588.2673950195312
847.3159,605.298,845.9447,604.17584,1212.2388,584.1379,1211.9816,583.3,772.2837,611.07416,1283.2029,595.36255,813.4830322265625,606.5184326171875,1247.0933837890625,589.1412353515625
847.8147,604.0407,845.9462,603.68463,1214.1503,586.17004,1214.9851,585.09216,772.7771,611.3363,1284.4597,598.4232,813.1704711914062,606.5845947265625,1248.285888671875,591.7181396484375
847.177,605.1918,845.58026,603.99316,1216.4662,585.7108,1217.0099,586.51196,767.83,611.96655,1284.9725,599.7278,811.26611328125,606.8157348632812,1249.3564453125,592.7967529296875
846.872,604.3536,845.1572,603.17316,1217.7607,586.8012,1218.1871,587.7817,773.44354,610.91223,1285.0142,599.79175,814.019775390625,606.2862548828125,1250.043212890625,593.4549560546875
846.61487,605.7842,845.4659,604.4177,1218.9866,585.6335,1219.8805,586.88306,767.8747,612.536,1287.6078,599.50714,810.1767578125,607.1823120117188,1251.779541015625,592.9840087890625
846.1262,604.75183,844.76935,603.7237,1223.8762,584.848,1223.8214,585.92694,772.1184,611.04803,1289.5856,597.2926,813.7467041015625,606.5848388671875,1256.38720703125,590.6480712890625
846.5917,604.8243,845.41876,603.6306,1222.8514,584.95935,1223.0787,585.70447,773.49646,611.32,1290.5883,600.3105,814.1760864257812,606.2791137695312,1257.007568359375,592.4620361328125
845.43243,606.17004,844.4681,605.6649,1224.4235,585.74994,1224.5669,587.8998,769.6708,613.44806,1291.0935,601.17505,812.78564453125,608.400390625,1257.230224609375,593.3150634765625
846.7052,606.3145,845.2375,605.0035,1226.2628,586.055,1226.5093,587.1409,773.0603,612.24176,1294.5082,602.24036,813.1475219726562,607.5802001953125,1259.53076171875,594.1516723632812
846.57947,606.4244,844.9233,605.6641,1228.368,586.3786,1228.3743,589.4534,766.5741,613.64355,1295.181,603.30884,811.6871337890625,608.317626953125,1260.038330078125,594.776123046875
845.0413,607.095,843.2029,605.29846,1230.605,586.3363,1229.5642,586.95795,756.59283,615.9529,1293.6511,601.8004,800.244873046875,609.63134765625,1259.94677734375,594.0653076171875
845.3998,607.4953,843.7016,606.25665,1230.6691,586.3801,1229.2637,587.5238,766.66473,613.45905,1296.2384,602.5277,809.4577026367188,608.3863525390625,1261.074951171875,594.8092651367188
845.16486,607.53467,843.0197,605.6256,1231.5361,584.29565,1230.3823,585.5872,755.0383,616.7284,1295.5471,601.402,799.3736572265625,610.2567138671875,1261.00390625,592.9364013671875
844.81793,605.9708,842.2529,604.52795,1230.9905,584.48895,1230.8541,586.70404,768.34045,612.4488,1300.2344,602.5242,808.5909423828125,607.3125,1264.3231201171875,593.5549926757812
844.94836,604.138,842.0188,601.3495,1227.0834,581.25055,1228.2482,583.60266,772.96576,612.1008,1302.342,600.88416,809.5719604492188,605.052978515625,1264.28564453125,591.0599975585938
843.9324,603.1232,840.92316,599.9945,1230.3983,576.6895,1230.6957,579.34186,765.1426,612.00397,1303.5543,596.4016,804.8670654296875,604.8046875,1265.770263671875,585.05126953125
842.1995,600.76404,838.6062,593.201,1234.2521,568.5204,1234.3003,567.7835,766.5835,609.9078,1306.9187,587.7825,804.6416015625,601.0013427734375,1268.0606689453125,577.451416015625
840.26636,599.37067,835.7131,590.6958,1252.6729,553.06,1251.613,560.35394,768.4557,607.18665,1319.7621,570.3207,804.0582275390625,599.13134765625,1284.6888427734375,561.137451171875
838.5194,596.1296,833.3302,586.6799,nan,nan,nan,nan,765.7996,606.7415,nan,nan,803.01513671875,596.6920166015625,nan,nan
836.77936,595.63794,826.02997,581.40106,1250.1333,490.4589,1248.9965,494.41556,766.1037,603.2555,1314.2782,519.0568,801.42578125,592.8976440429688,1280.357421875,503.3175048828125
837.67633,594.2911,824.94763,577.5922,1251.8748,504.02615,1252.9946,507.88205,756.5376,604.3981,1319.0118,526.4906,797.3638916015625,589.5983276367188,1286.27294921875,514.7031860351562
835.0444,589.4839,824.2988,571.1454,1260.237,507.20087,1261.1199,512.4254,754.0628,602.6677,1318.879,527.4843,796.0604248046875,585.89501953125,1290.870361328125,516.7179565429688
834.4756,583.7655,821.8886,564.2665,1262.8301,494.4476,1262.4783,500.53885,759.84247,594.8595,1333.5275,523.2906,798.046630859375,579.4107055664062,1298.660888671875,507.92962646484375
835.7745,582.99426,818.85156,559.83966,1252.1776,480.99957,1251.6107,493.01297,755.7595,591.94855,1329.59,516.5235,795.7393798828125,575.1229248046875,1290.3406982421875,500.27471923828125
833.70514,582.1947,817.32935,556.56287,1257.0525,481.99478,1255.4691,489.9842,754.34534,588.102,1333.0371,515.28564,793.589111328125,572.021728515625,1293.380859375,499.4674072265625
829.77,578.0833,815.3598,550.5481,1251.9205,476.95923,1248.9075,485.65216,755.8648,582.8403,1332.7863,514.5305,794.402099609375,568.2420043945312,1292.9443359375,497.5634765625
831.6649,575.075,812.067,541.96497,1256.2783,473.54767,1254.392,480.1629,746.8932,579.44086,1336.7584,510.0345,790.7747802734375,562.5316162109375,1294.5184326171875,492.368896484375
